dia,ano_referencia,mes_referencia,num_revisao,nom_semanaoperativa,cod_modelos,id_subsistema,nom_subsistema,nom_usina,val_cvu
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,49,SE,SUDESTE,VIANA,144.65
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,49,SE,SUDESTE,VIANA,144.65
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,248,SE,SUDESTE,MPPAULINIA,165.739
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,247,SE,SUDESTE,LORM_PCS,169.339
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,253,SE,SUDESTE,VIANA I,169.339
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,251,SE,SUDESTE,POVOACAO I,169.339
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,334,SE,SUDESTE,W.ARJONA,201.889
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,247.027
2024-01-20,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-21,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-22,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-23,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-24,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-25,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-26,2024,1,3,PMO Janeiro 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-01-27,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,203,N,NORTE,C. ROCHA,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,209,N,NORTE,TAMBAQUI,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,204,N,NORTE,JARAQUI,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,205,N,NORTE,MANAUARA,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,207,N,NORTE,PONTA NEGR,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-01-28,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-01-29,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-01-30,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-01-31,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-02-01,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-02-02,2024,2,0,PMO Fevereiro 2024,201,N,NORTE,APARECIDA,12.657
2024-01-27,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-01-28,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-01-29,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-01-30,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-01-31,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-02-01,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-02-02,2024,2,0,PMO Fevereiro 2024,140,N,NORTE,UTE MAUA 3,12.657
2024-01-27,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-01-28,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-01-29,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-01-30,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-01-31,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-02-01,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-02-02,2024,2,0,PMO Fevereiro 2024,212,N,NORTE,MARANHAO3,15.124
2024-01-27,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-01-28,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-01-29,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-01-30,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-01-31,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-02-01,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-02-02,2024,2,0,PMO Fevereiro 2024,116,N,NORTE,PARNAIB_IV,21.67
2024-01-27,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-01-28,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-01-29,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-01-30,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-01-31,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-02-01,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-02-02,2024,2,0,PMO Fevereiro 2024,36,N,NORTE,MARANHAOIV,22.239
2024-01-27,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-01-28,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-01-29,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-01-30,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-01-31,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-02-01,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-02-02,2024,2,0,PMO Fevereiro 2024,21,N,NORTE,MARANHAO V,22.239
2024-01-27,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-01-28,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-01-29,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-01-30,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-01-31,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-02-01,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-02-02,2024,2,0,PMO Fevereiro 2024,239,N,NORTE,PARNAIBA_V,28.1
2024-01-27,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-01-28,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-01-29,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-01-30,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-01-31,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-02-01,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-02-02,2024,2,0,PMO Fevereiro 2024,46,N,NORTE,N.VENECIA2,40.983
2024-01-27,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-01-28,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-01-29,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-01-30,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-01-31,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-02-01,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-02-02,2024,2,0,PMO Fevereiro 2024,176,N,NORTE,P. ITAQUI,47.48
2024-01-27,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-01-28,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-01-29,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-01-30,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-01-31,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-02-01,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-02-02,2024,2,0,PMO Fevereiro 2024,73,N,NORTE,GERAMAR1,144.647
2024-01-27,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-01-28,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-01-29,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-01-30,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-01-31,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-02-01,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-02-02,2024,2,0,PMO Fevereiro 2024,70,N,NORTE,GERAMAR2,144.647
2024-01-27,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,151,NE,NORDESTE,POTIGUAR,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-01-28,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-01-29,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-01-30,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-01-31,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-02-01,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-02-02,2024,2,0,PMO Fevereiro 2024,144,NE,NORDESTE,PETROLINA,0.0
2024-01-27,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-01-28,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-01-29,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-01-30,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-01-31,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-02-01,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-02-02,2024,2,0,PMO Fevereiro 2024,106,NE,NORDESTE,ERB CANDEI,15.493
2024-01-27,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-01-28,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-01-29,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-01-30,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-01-31,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-02-01,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-02-02,2024,2,0,PMO Fevereiro 2024,147,NE,NORDESTE,PROSPERIDA,29.221
2024-01-27,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-01-28,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-01-29,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-01-30,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-01-31,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-02-01,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-02-02,2024,2,0,PMO Fevereiro 2024,223,NE,NORDESTE,PROSP_III,29.773
2024-01-27,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-01-28,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-01-29,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-01-30,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-01-31,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-02-01,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-02-02,2024,2,0,PMO Fevereiro 2024,96,NE,NORDESTE,TERMOPE,31.22
2024-01-27,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-01-28,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-01-29,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-01-30,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-01-31,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-02-01,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-02-02,2024,2,0,PMO Fevereiro 2024,241,NE,NORDESTE,PROSP_II,43.773
2024-01-27,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-01-28,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-01-29,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-01-30,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-01-31,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-02-01,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-02-02,2024,2,0,PMO Fevereiro 2024,224,NE,NORDESTE,PSERGIPE I,46.511
2024-01-27,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-01-28,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-01-29,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-01-30,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-01-31,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-02-01,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-02-02,2024,2,0,PMO Fevereiro 2024,167,NE,NORDESTE,P.PECEM1,47.569
2024-01-27,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-01-28,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-01-29,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-01-30,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-01-31,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-02-01,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-02-02,2024,2,0,PMO Fevereiro 2024,163,NE,NORDESTE,P.PECEM2,48.573
2024-01-27,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-01-28,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-01-29,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-01-30,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-01-31,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-02-01,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-02-02,2024,2,0,PMO Fevereiro 2024,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-01-27,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-01-28,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-01-29,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-01-30,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-01-31,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-02-01,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-02-02,2024,2,0,PMO Fevereiro 2024,221,NE,NORDESTE,SYKUE I,72.874
2024-01-27,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-01-28,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-01-29,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-01-30,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-01-31,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-02-01,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-02-02,2024,2,0,PMO Fevereiro 2024,58,NE,NORDESTE,TERMOCEARA,80.049
2024-01-27,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-01-28,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-01-29,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-01-30,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-01-31,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-02-01,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-02-02,2024,2,0,PMO Fevereiro 2024,43,NE,NORDESTE,C.FURTADO,98.673
2024-01-27,2024,2,0,PMO Fevereiro 2024,98,NE,NORDESTE,PERNAMBU_3,124.201
2024-01-28,2024,2,0,PMO Fevereiro 2024,98,NE,NORDESTE,PERNAMBU_3,124.201
2024-01-29,2024,2,0,PMO Fevereiro 2024,98,NE,NORDESTE,PERNAMBU_3,124.201
